attributes;image_url;unit;category;article;sale_price;price;name;url;weight
Белки: ;/imgs/products_w/12980/av-03518rgr-skovoroda-kovanaya-venus-dark-grey-18-sm--polnaya-indukciya--1.JPG;шт;Посуда  | Для кухни;12980;;1716.43;Сковорода кованая Venus Dark Grey 18 см, Guffman - полная индукция;av-03518rgr-skovoroda-kovanaya-venus-dark-grey-18-sm--polnaya-indukciya-.html;1
Белки: ;/imgs/products_w/12981/av-03722rgr-skovoroda-kovanaya-venus-dark-grey-22-sm--polnaya-indukciya--1.JPG;шт;Посуда  | Для кухни;12981;;1958.33;Сковорода кованая Venus Dark Grey 22 см , Guffman - полная индукция;av-03722rgr-skovoroda-kovanaya-venus-dark-grey-22-sm--polnaya-indukciya-.html;1
Белки: ;/imgs/products_w/12982/av-03824rgr-skovoroda-kovannaya-venus-dark-grey-24-sm--polnaya-indukciya--1.JPG;шт;Посуда  | Для кухни;12982;;2263.94;Сковорода кованная Venus Dark Grey 24 см, Guffman - полная индукция;av-03824rgr-skovoroda-kovannaya-venus-dark-grey-24-sm--polnaya-indukciya-.html;1
Белки: ;/imgs/products_w/12983/am-02318rs-skovoroda-kovanaya-iz-alyuminiya-lunar-silver-18-sm--polnaya-indukciya--1.JPG;шт;Посуда  | Для кухни;12983;;2090.45;Сковорода кованая из алюминия Lunar Silver 18 см, Guffman - полная индукция;am-02318rs-skovoroda-kovanaya-iz-alyuminiya-lunar-silver-18-sm--polnaya-indukciya-.html;1
Белки: ;/imgs/products_w/12984/am-02522rs-skovoroda-kovanaya-iz-alyuminiya-lunar-silver-22-sm--polnaya-indukciya--1.JPG;шт;Посуда  | Для кухни;12984;;2649.26;Сковорода кованая из алюминия Lunar Silver 22 см, Guffman - полная индукция;am-02522rs-skovoroda-kovanaya-iz-alyuminiya-lunar-silver-22-sm--polnaya-indukciya-.html;1
Белки: ;/imgs/products_w/12476/molochko-dlya-tela-hempz-uvlazhnyayuschee-granat-500ml--pomegranate-herbal-body-moisturizer--1.jpg;шт;Уход за телом;12476;;2350.5;Молочко для тела Hempz  увлажняющее Гранат - 500 мл;molochko-dlya-tela-hempz-uvlazhnyayuschee-granat-500ml--pomegranate-herbal-body-moisturizer-.html;1
Белки: ;/imgs/products_w/12734/molochko-dlya-tela-uvlazhnyayuschee-sandal-i-yabloko---sandalwood---apple-herbal-body-moisturizer-500ml-1.1629201924.jpg;шт;Уход за телом;12734;;2480.5;Молочко для тела Hempz увлажняющее Сандал и Яблоко - 500 мл;molochko-dlya-tela-uvlazhnyayuschee-sandal-i-yabloko---sandalwood---apple-herbal-body-moisturizer-500ml.html;1
Белки: ;/imgs/products_w/12735/molochko-dlya-tela-uvlazhnyayuschee-moloko-i-med-500-ml---milk---honey-herbal-body-moisturizer--1.jpg;шт;Уход за телом;12735;;2480.5;Молочко для тела Hempz увлажняющее Молоко и Мёд - 500 мл;molochko-dlya-tela-uvlazhnyayuschee-moloko-i-med-500-ml---milk---honey-herbal-body-moisturizer-.html;1
Белки: ;/imgs/products_w/12480/molochko-dlya-tela-hempz-uvlazhnyayuschee-originalnoe-500ml-original-herbal-moisturizer-1.jpg;шт;Уход за телом;12480;;2350.5;Молочко для тела Hempz увлажняющее Оригинальное - 500 мл;molochko-dlya-tela-hempz-uvlazhnyayuschee-originalnoe-500ml-original-herbal-moisturizer.html;1
Белки: ;/imgs/products_w/12736/molochko-dlya-tela-uvlazhnyayuschee-kokos-i-arbuz-500ml---fresh-coconut---watermelon-herbal-moisturizer-----1.jpg;шт;Уход за телом;12736;;2350.5;Молочко для тела Hempz увлажняющее Кокос и Арбуз - 500 мл;molochko-dlya-tela-uvlazhnyayuschee-kokos-i-arbuz-500ml---fresh-coconut---watermelon-herbal-moisturizer----.html;1
Белки: ;/imgs/products_w/13248/kondicioner-rastitelnyy-ananas-i-medovaya-dynya-dlya-pridaniya-obema-265-ml---sweet-pineapple---honey--1.JPG;шт;Уход за волосами;13248;;1790.9;Кондиционер Hempz растительный Ананас и Медовая Дыня для придания объёма - 265 мл;kondicioner-rastitelnyy-ananas-i-medovaya-dynya-dlya-pridaniya-obema-265-ml---sweet-pineapple---honey-.html;1
Белки: 0,8 ;/imgs/products_w/449/pomidory-rozovye---500-g-1.1612350435.jpg;кг;Овощи;449;;195.8;Помидоры Пинк Парадайз Розовые ~ 500 г;pomidory-pink-paradayz-rozovye---500-g.html;0.5
Белки: ;/imgs/products_w/12484/molochko-dlya-tela-hemp-uvlazhnyayuschee--greypfrut-malina-500ml--blushing-grapefruit-raspberry-moisturizer-1.jpg;шт;Уход за телом;12484;;2350.5;Молочко для тела Hempz увлажняющее Грейпфрут&Малина - 500 мл;molochko-dlya-tela-hemp-uvlazhnyayuschee--greypfrut-malina-500ml--blushing-grapefruit-raspberry-moisturizer.html;1
Белки: ;/imgs/products_w/11718/nabor-organicheskoy-molochnoy-produkcii--1.jpg;шт;Молоко и сливки;11718;;1955.5;Набор органической молочной продукции;nabor-organicheskoy-molochnoy-produkcii--.html;1
Белки: ;/imgs/products_w/12486/molochko-dlya-tela-hempz-uvlazhnyayuschee-antivozrastnoe-500ml--age-defying-moisturizer-1.jpg;шт;Уход за телом;12486;;2350.5;Молочко для тела Hempz увлажняющее Антивозрастное - 500 мл;molochko-dlya-tela-hempz-uvlazhnyayuschee-antivozrastnoe-500ml--age-defying-moisturizer.html;1
Белки: ;/imgs/products_w/12489/molochko-dlya-tela-uvlazhnyayuschee-koa-i-sladkiy-mindal---koa---sweet-almond-smoothing-herbal-body-moistu-1.jpg;шт;Уход за телом;12489;;2480.5;Молочко для тела Hempz увлажняющее Коа и Сладкий Миндаль - 500 мл;molochko-dlya-tela-uvlazhnyayuschee-koa-i-sladkiy-mindal---koa---sweet-almond-smoothing-herbal-body-moistu.html;1
Белки: 1,2;/imgs/products_w/10487/oblepiha-b-z-300-g--1.jpg;шт;Фрукты и ягоды;10487;;136.5;Облепиха зам. Ecomarket.ru  - 300 г;oblepiha-b-z-300-g-.html;1
Белки: 0,8;/imgs/products_w/10488/klubnika-b-z---1000-g--1.jpg;шт;Фрукты и ягоды;10488;;339.9;Клубника зам. Ecomarket.ru  - 1000 г;klubnika-b-z---1000-g-.html;1
Белки: 2.1 г.;/imgs/products_w/255/kinza---50-g-1.jpeg;кг;Зелень и салаты ;255;;49.99;Кинза ~ 50 г;kinza---50-g.html;0.05
Белки: ;/imgs/products_w/12043/cyplenok-kornishon-halyal---650g--1.jpeg;кг;Птица и дичь;12043;;478.92;Цыпленок Корнишон Халяль ~ 650г;cyplenok-kornishon-halyal---650g-.html;0.65
Белки: ;/imgs/products_w/12811/svecha-v-farfore-sonia--1.1631000064.JPG;шт;Свечи и диффузоры;12811;;2200.5;Свеча Flame Moscow в фарфоре Sonia, 250 мл;svecha-v-farfore-sonia-.html;1
Белки: ;/imgs/products_w/7762/zubnaya-schetka-izognutaya-dlya-zaschity-desen-s-ultramyagkimi-schetinkami-biorepair--1.jpg;шт;Уход за полостью рта;7762;;410.6;Зубная щетка изогнутая для защиты десен Biorepair CURVE Protezione Gengive;zubnaya-schetka-izognutaya-dlya-zaschity-desen-biorepair-curve-protezione-gengive.html;1
Белки: ;/imgs/products_w/8583/yayco-cesarinoe-forest-family---10-sht--1.jpg;шт;Яйца и майонез;8583;;395;Яйцо цесариное Ecomarket.ru - 10 шт;yayco-cesarinoe-ecomarket-ru---10-sht.html;1
Белки: 22;/imgs/products_w/13745/syr-rassolnyy-brynza-iz-korovego-moloka-40----250-g-1.1634137244.jpg;кг;Сыры ;13745;;274.98;Сыр рассольный Брынза из коровьего молока 40% Ecomarket.ru ~ 250 г;syr-rassolnyy-brynza-iz-korovego-moloka-40----250-g.html;0.25
Белки: ;/imgs/products_w/12985/m04-048-b-terka-s-konteynerom-oval--golubaya--1.JPG;шт;Посуда  | Для кухни;12985;;662.5;Терка с контейнером овал голубая, Guffman;m04-048-b-terka-s-konteynerom-oval--golubaya-.html;1
Белки: ;/imgs/products_w/12986/m04-049-p-terka-s-konteynerom-oval--fioletovaya--1.JPG;шт;Посуда  | Для кухни;12986;;662.5;Терка с контейнером овал фиолетовая, Guffman;m04-049-p-terka-s-konteynerom-oval--fioletovaya-.html;1
Белки: ;/imgs/products_w/13250/shelk-dlya-lica-i-tela-smyagchayuschiy-lavanda--romashka-i-dikie-yagody-250-ml--blueberry-lavender---chamomil-1.jpg;шт;Уход за телом | Уход за кожей лица;13250;;1700.5;Шёлк Hempz для лица и тела смягчающий Лаванда, Ромашка и Дикие Ягоды - 250 мл;shelk-dlya-lica-i-tela-smyagchayuschiy-lavanda--romashka-i-dikie-yagody-250-ml--blueberry-lavender---chamomil.html;1
Белки: 13;/imgs/products_w/4573/pashtet-iz-tunca-argeta---95-g-1.jpg;шт;Паштеты и консервы;4573;;149.8;Паштет из тунца Argeta ~ 95 г;pashtet-iz-tunca-argeta---95-g.html;1
Белки: ;/imgs/products_w/12768/batist-cherry-suhoy-shampun-200-ml-1.JPG;шт;Уход за волосами;12768;;498.57;Сухой шампунь Cherry, Batiste - 200 мл;batist-cherry-suhoy-shampun-200-ml.html;1
Белки: ;/imgs/products_w/12769/batist-fresh-suhoy-shampun-200-ml-1.JPG;шт;Уход за волосами;12769;;498.57;Сухой шампунь Fresh, Batiste - 200 мл;batist-fresh-suhoy-shampun-200-ml.html;1
Белки: ;/imgs/products_w/12770/batist-original-suhoy-shampun-200-ml-1.JPG;шт;Уход за волосами;12770;;498.57;Сухой шампунь Original, Batiste - 200 мл;batist-original-suhoy-shampun-200-ml.html;1
Белки: ;/imgs/products_w/12771/batist-oriental-suhoy-shampun-200-ml-1.JPG;шт;Уход за волосами;12771;;498.57;Сухой шампунь Oriental, Batiste - 200 мл;batist-oriental-suhoy-shampun-200-ml.html;1
Белки: ;/imgs/products_w/12772/batist-original-suhoy-shampun-300-ml-1.JPG;шт;Уход за волосами;12772;;498.57;Сухой шампунь Original, Batiste - 300 мл;batist-original-suhoy-shampun-300-ml.html;1
Белки: 1.1 	;/imgs/products_w/2288/pomidory-zelenye-solenye---500-gr-1.1611829756.jpg;шт;Соленья;2288;;210;Помидоры зеленые соленые - 500 г;pomidory-zelenye-solenye---500-g.html;1
Белки: 3,2 г.;/imgs/products_w/251/bazilik-zelenyy---50-g-1.jpg;кг;Зелень и салаты ;251;128.54;128.54;Базилик зеленый Eco ~ 50 г;bazilik-zelenyy-eco---50-g.html;0.05
Белки: 0,8;/imgs/products_w/10491/vishnya-b-k---b-z-100-g--1.jpg;шт;Фрукты и ягоды;10491;;399.9;Вишня б/к зам. Ecomarket.ru  - 1000 г;vishnya-b-k---b-z-1000g-.html;1
Белки: ;/imgs/products_w/12852/bshs12-shampun-biosilk-uvlazhnyayuschaya-terapiya--355-ml-1.jpg;шт;Уход за волосами;12852;;1480.98;Шампунь Увлажняющая Терапия, Biosilk - 355 мл;bshs12-shampun-biosilk-uvlazhnyayuschaya-terapiya--355-ml.html;1
Белки: ;/imgs/products_w/12853/bshc12-kondicioner-biosilk-uvlazhnyayuschaya-terapiya--355-ml-1.jpg;шт;Уход за волосами;12853;;1480.98;Кондиционер Увлажняющая Терапия, Biosilk - 355 мл;bshc12-kondicioner-biosilk-uvlazhnyayuschaya-terapiya--355-ml.html;1
Белки: ;/imgs/products_w/12855/bs5208-shampun-biosilk-obemnaya-terapiya--355-ml-1.jpg;шт;Уход за волосами;12855;;1480.98;Шампунь Объемная Терапия, Biosilk - 355 мл;bs5208-shampun-biosilk-obemnaya-terapiya--355-ml.html;1
Белки: ;/imgs/products_w/12856/bs5209-kondicioner-biosilk-obemnaya-terapiya--355-ml-1.jpg;шт;Уход за волосами;12856;;1480.98;Кондиционер Объемная Терапия, Biosilk - 355 мл;bs5209-kondicioner-biosilk-obemnaya-terapiya--355-ml.html;1
Белки: 24;/imgs/products_w/12643/sashimi-semga--tunec---380g-1.jpg;шт;Ресторан Ecomarket;12643;;527.5;Сашими семга, тунец - 380г;sashimi-semga--tunec---380g.html;1
Белки: ;/imgs/products_w/10140/yayco-perepelinoe-pischevoe-stolovoe---20-sht-1.jpg;шт;Яйца и майонез;10140;;145.6;Яйцо перепелиное - 20 шт;yayco-perepelinoe-pischevoe-stolovoe---20-sht-v-plastikovoy-upakovke.html;1
Белки: 22,5;/imgs/products_w/13747/syr-bambini-iz-korovego-moloka-45----150-g-1.jpg;шт;Сыры ;13747;;239.9;Сыр Бамбини из коровьего молока 45% Ecomarket.ru - 150 г;syr-bambini-iz-korovego-moloka-45----150-g.html;1
Белки: ;/imgs/products_w/12987/m04-007-w-venchik-25-sm-s-ruchkoy-iz-bambuka--belyy--1.JPG;шт;Посуда  | Для кухни;12987;;490.67;Венчик 25 см с ручкой из бамбука белый, Guffman;m04-007-w-venchik-25-sm-s-ruchkoy-iz-bambuka--belyy-.html;1
Белки: ;/imgs/products_w/12988/m04-011-w-skalka-silikonovaya-s-ruchkoy-iz-bambuka--belaya--1.JPG;шт;Посуда  | Для кухни;12988;;873.24;Скалка силиконовая с ручкой из бамбука белая, Guffman;m04-011-w-skalka-silikonovaya-s-ruchkoy-iz-bambuka--belaya-.html;1
Белки: 0,8;/imgs/products_w/10486/malina-b-z--300-g--1.jpeg;шт;Фрукты и ягоды;10486;;329.8;Малина зам. Ecomarket.ru  -  300 г;malina-b-z--300-g-.html;1
Белки: ;/imgs/products_w/13310/chimn3n112-shampun--kondicioner-i-gel-dlya-dusha-chi-man-3-v-1-355-ml-1.jpg;шт;Уход за волосами;13310;;2240.6;Шампунь, кондиционер и гель для душа 3-в-1, Chi Man - 355 мл;chimn3n112-shampun--kondicioner-i-gel-dlya-dusha-chi-man-3-v-1-355-ml.html;1
Белки: 9,7 г.;/imgs/products_w/3359/pomidory-kumato---500-g-1.jpg;кг;Овощи;3359;;245.8;Помидоры Кумато ~ 500 г;pomidory-kumato---500-g.html;0.5
Белки: ;/imgs/products_w/12857/bstocs12-2-shampun-biosilk-organic-coconut-oil-moisturizing-shampoo-355ml-1.jpg;шт;Уход за волосами;12857;;1500.5;Шампунь Organic Coconut oil Moisturizing Shampoo, Biosilk - 355 мл;bstocs12-2-shampun-biosilk-organic-coconut-oil-moisturizing-shampoo-355ml.html;1
Белки: ;/imgs/products_w/12860/bstocc12-2-kondicioner-biosilk-organic-coconut-oil-moisturizing-conditioner-355-ml-1.jpg;шт;Уход за волосами;12860;;1500.5;Кондиционер Organic Coconut Oil Moisturizing Coditioner, Biosilk - 355 мл;bstocc12-2-kondicioner-biosilk-organic-coconut-oil-moisturizing-conditioner-355-ml.html;1
Белки: ;/imgs/products_w/7764/zubnaya-schetka-izognutaya-dlya-chuvstvitelnyh-zubov-s-myagkimi-schetinkamibiorepair--1.jpg;шт;Уход за полостью рта;7764;;415.6;Зубная щетка изогнутая для чувствительных зубов с мягкими щетинками Biorepair.;zubnaya-schetka-izognutaya-dlya-chuvstvitelnyh-zubov-biorepair-curve-denti-sensibili.html;1
Белки: 20;/imgs/products_w/13748/syr-sernurskiy-kamamber-iz-kozego-moloka-50----130-g-1.jpg;шт;Сыры ;13748;;339.9;Сыр Сернурский камамбер из козьего молока 50% Ecomarket.ru - 130 г;syr-sernurskiy-kamamber-iz-kozego-moloka-50----130-g.html;1
Белки: ;/imgs/products_w/12989/m04-003-w-kist-konditerskaya-s-ruchkoy-iz-bambuka--belaya--1.JPG;шт;Посуда  | Для кухни;12989;;370.8;Кисть кондитерская с ручкой из бамбука белая, Guffman - 20 см;m04-003-w-kist-konditerskaya-s-ruchkoy-iz-bambuka--belaya-.html;1
Белки: ;/imgs/products_w/12990/m04-017-w-lopatka-silikonovaya-kulinarnaya--guffman--------belogo-cveta---1.1632160974.JPG;шт;Посуда  | Для кухни;12990;;374.92;Лопатка силиконовая кулинарная белого цвета, Guffman;m04-017-w-lopatka-silikonovaya-kulinarnaya--guffman--------belogo-cveta--.html;1
Белки: 12,5;/imgs/products_w/9452/pashtet-iz-myasa-krolika-s-provanskimi-travami---100-g-1.jpg;шт;Паштеты и консервы;9452;;197.5;Паштет из мяса кролика с прованскими травами - 100 г;pashtet-iz-myasa-krolika-s-provanskimi-travami---100-g.html;1
Белки: 1.1 ;/imgs/products_w/2289/pomidory-krasnye-solenye---500-gr-1.jpg;шт;Соленья;2289;;365;Помидоры красные соленые - 500 г;pomidory-krasnye-solenye---500-g.html;1
Белки: 3,3 г.;/imgs/products_w/254/rozmarin-1.1602144259.jpg;кг;Зелень и салаты ;254;;69.99;Розмарин ~ 25 г;rozmarin---25-g.html;0.025
Белки: ;/imgs/products_w/4100/karandashi-cvetnye-maped-colorpeps-animals---12-cvetov-1.jpg;шт;Товары для творчества ;4100;;355.8;Карандаши цветные Maped Color'peps Animals ~ 12 цветов;karandashi-cvetnye-maped-colorpeps-animals---12-cvetov.html;1
Белки: 20;/imgs/products_w/6660/kakao-poroshok-bio-bufo-eco---200-g-1.jpg;шт;Какао и горячий шоколад;6660;;465.6;Какао порошок, Bio Bufo Eco - 200 г;kakao-poroshok--bio-bufo-eco---200-g.html;1
